route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
BX26,GH_O5-Weekday,GH_O5-Weekday-087400_BX256_518,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928408,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-089400_BX256_519,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928397,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-091300_BX238_614,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928401,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-093100_BX256_513,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928411,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-094900_BX30_558,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928403,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-096800_BX238_626,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928412,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-098700_BX256_510,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928405,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-100500_BX256_518,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928408,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-102300_BX256_519,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928397,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-104100_BX256_517,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928401,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-105900_BX256_513,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928411,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-107700_BX30_563,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928403,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-109500_BX238_626,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928412,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-111500_BX256_516,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928405,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-113900_BX30_569,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928397,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-116300_BX256_517,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928401,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-118700_BX30_563,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928403,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-121700_BX256_516,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928405,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-124700_BX30_569,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928397,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-127700_BX256_517,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928401,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-130700_BX30_571,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928403,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-133700_BX30_574,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928405,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-136700_BX30_569,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928397,BX260292
BX25,GH_O5-Weekday,GH_O5-Weekday-039500_BX256_502,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928393,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-041700_BX256_503,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928394,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-043700_BX256_505,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928396,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-045400_BX238_615,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928398,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-047000_BX238_621,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928400,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-048600_BX256_511,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928402,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-050200_BX256_513,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928404,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-051800_BX256_502,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928393,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-053400_BX238_631,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928406,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-055000_BX256_503,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928394,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-056600_BX256_505,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928396,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-058400_BX238_615,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928398,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-061000_BX256_511,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928402,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-064000_BX238_623,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928393,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-067000_BX256_503,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928394,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-070000_BX256_507,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928398,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-073000_BX238_607,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928402,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-076000_BX238_623,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928393,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-079000_BX238_609,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928394,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-081400_BX256_507,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928398,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-083800_BX256_515,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928407,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-086200_BX256_517,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928402,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-088400_BX238_622,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928393,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-090400_BX256_505,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928409,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-092200_BX256_520,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928394,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-094000_BX256_508,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928410,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-095800_BX30_572,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928398,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-097800_BX256_521,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928407,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-099600_BX256_514,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928402,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-101400_BX256_515,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928393,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-103200_BX256_505,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928409,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-105000_BX238_646,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928394,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-106800_BX256_508,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928410,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-108600_BX256_520,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928398,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-110500_BX256_521,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928407,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-112700_BX256_514,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928402,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-115100_BX256_515,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928393,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-117500_BX238_646,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928394,BX250250
