route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
S96,CA_D5-Weekday,CA_D5-Weekday-126000_MISC_345,LIMITED W SHORE PLZ via CASTLETON,1,38311432,S960120
S46,CA_D5-Weekday,CA_D5-Weekday-129300_S4696_62,MARINRS HBR via CASTLETON,1,38311398,S460364
S46,CA_D5-Weekday,CA_D5-Weekday-132300_S4696_64,MARINRS HBR via CASTLETON,1,38311427,S460364
S46,CA_D5-Weekday,CA_D5-Weekday-001500_S4696_45,ST GEORGE FERRY via CASTLETON,0,38311386,S460356
S46,CA_D5-Weekday,CA_D5-Weekday-007500_S4696_46,ST GEORGE FERRY via CASTLETON,0,38311406,S460356
S46,CA_D5-Weekday,CA_D5-Weekday-013500_MISC_221,ST GEORGE FERRY via CASTLETON,0,38311407,S460356
S46,CA_D5-Weekday,CA_D5-Weekday-019500_S4696_45,ST GEORGE FERRY via CASTLETON,0,38311386,S460356
S46,CA_D5-Weekday,CA_D5-Weekday-025000_S4696_48,ST GEORGE FERRY via CASTLETON,0,38311406,S460356
S46,CA_D5-Weekday,CA_D5-Weekday-030000_MISC_221,ST GEORGE FERRY via CASTLETON,0,38311394,S460356
S46,CA_D5-Weekday,CA_D5-Weekday-038200_MISC_221,ST GEORGE FERRY via CASTLETON,0,38311394,S460366
S46,CA_D5-Weekday,CA_D5-Weekday-037200_S4696_46,ST GEORGE FERRY via CASTLETON,0,38311390,S460366
S96,CA_D5-Weekday,CA_D5-Weekday-042100_S4696_45,LIMITED ST GEORGE via CASTLETON,0,38311428,S960118
S46,CA_D5-Weekday,CA_D5-Weekday-044700_S4696_52,ST GEORGE FERRY via CASTLETON,0,38311402,S460366
S46,CA_D5-Weekday,CA_D5-Weekday-048300_S4696_47,ST GEORGE FERRY via CASTLETON,0,38311397,S460366
